;export_buildings.txt DO NOT REMOVE THIS LINE, IT IS NEEDED FOR THE IDE PLUGIN TO WORK

;repairs, dismantles, and upgrades
{generic_repair}	REPAIR
{temple_of_violence_large_temple_macedon_desc_short}  TODO: Write me

{temple_of_violence_large_temple_romans_brutii}  TODO: Write me
{temple_of_violence_large_temple_romans_brutii_desc}  TODO: Write me
{temple_of_violence_large_temple_romans_brutii_desc_short}  TODO: Write me

;temple_of_violence_awesome_temple
{temple_of_violence_awesome_temple}  TODO: Write me
{temple_of_violence_awesome_temple_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_violence_awesome_temple_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_violence_awesome_temple_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_awesome_temple_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_awesome_temple_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_awesome_temple_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_awesome_temple_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_awesome_temple_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_awesome_temple_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_awesome_temple_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_awesome_temple_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_awesome_temple_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_awesome_temple_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_awesome_temple_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_awesome_temple_pontus}  TODO: Write me
{temple_of_violence_awesome_temple_pontus_desc}  TODO: Write me
{temple_of_violence_awesome_temple_pontus_desc_short}  TODO: Write me

{temple_of_violence_awesome_temple_macedon}  TODO: Write me
{temple_of_violence_awesome_temple_macedon_desc}  TODO: Write me
{temple_of_violence_awesome_temple_macedon_desc_short}  TODO: Write me

{temple_of_violence_awesome_temple_romans_brutii}  TODO: Write me
{temple_of_violence_awesome_temple_romans_brutii_desc}  TODO: Write me
{temple_of_violence_awesome_temple_romans_brutii_desc_short}  TODO: Write me

;temple_of_violence_pantheon
{temple_of_violence_pantheon}  TODO: Write me
{temple_of_violence_pantheon_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_violence_pantheon_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_violence_pantheon_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_pantheon_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_pantheon_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_pantheon_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_pantheon_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_pantheon_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_pantheon_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_pantheon_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_pantheon_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_pantheon_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_pantheon_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_violence_pantheon_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_violence_pantheon_macedon}  TODO: Write me
{temple_of_violence_pantheon_macedon_desc}  TODO: Write me
{temple_of_violence_pantheon_macedon_desc_short}  TODO: Write me

{temple_of_violence_pantheon_romans_brutii}  TODO: Write me
{temple_of_violence_pantheon_romans_brutii_desc}  TODO: Write me
{temple_of_violence_pantheon_romans_brutii_desc_short}  TODO: Write me

;temple_of_viking_shrine
{temple_of_viking_shrine}  TODO: Write me
{temple_of_viking_shrine_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_viking_shrine_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_viking_shrine_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_shrine_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_shrine_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_shrine_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_shrine_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_shrine_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_shrine_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_shrine_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_shrine_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_shrine_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_shrine_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_shrine_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_shrine_germans}  TODO: Write me
{temple_of_viking_shrine_germans_desc}  TODO: Write me
{temple_of_viking_shrine_germans_desc_short}  TODO: Write me

;temple_of_viking_temple
{temple_of_viking_temple}  TODO: Write me
{temple_of_viking_temple_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_viking_temple_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_viking_temple_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_temple_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_temple_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_temple_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_temple_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_temple_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_temple_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_temple_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_temple_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_temple_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_temple_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_temple_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_temple_germans}  TODO: Write me
{temple_of_viking_temple_germans_desc}  TODO: Write me
{temple_of_viking_temple_germans_desc_short}  TODO: Write me

;temple_of_viking_large_temple
{temple_of_viking_large_temple}  TODO: Write me
{temple_of_viking_large_temple_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_viking_large_temple_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_viking_large_temple_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_large_temple_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_large_temple_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_large_temple_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_large_temple_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_large_temple_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_large_temple_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_large_temple_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_large_temple_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_large_temple_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_large_temple_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_viking_large_temple_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_viking_large_temple_germans}  TODO: Write me
{temple_of_viking_large_temple_germans_desc}  TODO: Write me
{temple_of_viking_large_temple_germans_desc_short}  TODO: Write me

;temple_of_horse_2_shrine
{temple_of_horse_2_shrine}  TODO: Write me
{temple_of_horse_2_shrine_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_horse_2_shrine_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_horse_2_shrine_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_shrine_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_shrine_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_shrine_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_shrine_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_shrine_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_shrine_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_shrine_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_shrine_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_shrine_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_shrine_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_shrine_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_shrine_scythia}  TODO: Write me
{temple_of_horse_2_shrine_scythia_desc}  TODO: Write me
{temple_of_horse_2_shrine_scythia_desc_short}  TODO: Write me

;temple_of_horse_2_temple
{temple_of_horse_2_temple}  TODO: Write me
{temple_of_horse_2_temple_desc}  WARNING! This baseline description should never appear on screen!
{temple_of_horse_2_temple_desc_short}  WARNING! This baseline short description should never appear on screen!

{temple_of_horse_2_temple_roman_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_temple_roman_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_temple_barbarian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_temple_barbarian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_temple_carthaginian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_temple_carthaginian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_temple_greek_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_temple_greek_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_temple_egyptian_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_temple_egyptian_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_temple_eastern_desc}  WARNING! This text should never appear on screen!
{temple_of_horse_2_temple_eastern_desc_short}  WARNING! This text should never appear on screen!

{temple_of_horse_2_temple_scythia}  TODO: Write me
{temple_of_horse_2_temple_scythia_desc}  TODO: Write me
{temple_of_horse_2_temple_scythia_desc_short}  TODO: Write me

;temple_of_horse_2_large_temple
{temple_of_horse_2_large_temple}  TODO: Write me
